market,commodity,date,price_per_kg,expected_price,flagged
Kakuma 2,Salt,2023-03-15,50.0,60.949999999999996,False
Hagadera (Daadab),Meat (goat),2023-03-15,500.0,500.0,False
Kakuma 4,Maize flour,2023-03-15,110.0,100.16,False
Kakuma 3,Sugar,2023-03-15,172.5,151.35,True
Hagadera (Daadab),Salt,2023-03-15,50.0,50.0,False
Kakuma 2,Potatoes (Irish),2023-03-15,80.0,93.13,False
HongKong (Kakuma),Sugar,2023-03-15,170.0,146.67,False
IFO (Daadab),Wheat flour,2023-03-15,114.99,116.8,False
Kalobeyei (Village 1),Rice,2023-03-15,120.0,120.0,False
IFO (Daadab),Maize flour,2023-03-15,110.3,113.16,False
Kakuma 3,Wheat flour,2023-03-15,112.5,120.52,False
Hagadera (Daadab),Wheat flour,2023-03-15,100.74,100.45,False
IFO (Daadab),Meat (goat),2023-03-15,600.0,600.0,False
IFO (Daadab),Maize,2023-03-15,68.21,65.2,False
Kalobeyei (Village 3),Beans (dry),2023-03-15,120.0,131.67,False
Hagadera (Daadab),Sugar,2023-03-15,136.37,133.51,False
Kalobeyei (Village 1),Maize,2023-03-15,60.0,60.0,False
Kalobeyei (Village 1),Beans (dry),2023-03-15,150.0,153.89,False
Kakuma 4,Wheat flour,2023-03-15,105.0,107.19,False
Kakuma 4,Salt,2023-03-15,50.0,50.0,False
Kalobeyei (Village 2),Maize,2023-03-15,75.0,67.22,False
Kalobeyei (Village 3),Maize flour,2023-03-15,115.0,111.11,False
HongKong (Kakuma),Salt,2023-03-15,50.0,50.0,False
Kakuma 4,Rice,2023-03-15,143.0,127.25,False
HongKong (Kakuma),Maize,2023-03-15,60.0,60.0,False
Kalobeyei (Village 1),Salt,2023-03-15,50.0,50.0,False
Kalobeyei (Village 2),Maize flour,2023-03-15,110.0,98.33,False
Kalobeyei (Village 1),Sugar,2023-03-15,160.0,152.22,False
Kakuma 2,Rice,2023-03-15,130.0,146.77,False
Kakuma 2,Beans (dry),2023-03-15,140.0,115.21,True
Kalobeyei (Village 2),Beans (dry),2023-03-15,150.0,146.11,False
Kalobeyei (Village 2),Salt,2023-03-15,75.0,55.55,False
Kalobeyei (Village 1),Maize flour,2023-03-15,110.0,110.0,False
IFO (Daadab),Rice,2023-03-15,107.53,117.09,False
IFO (Daadab),Salt,2023-03-15,50.0,50.0,False
Kalobeyei (Village 2),Sugar,2023-03-15,175.0,155.56,False
Kalobeyei (Village 3),Salt,2023-03-15,62.5,52.8,False
Kakuma 4,Maize,2023-03-15,65.0,74.48,False
Kakuma 3,Maize,2023-03-15,70.0,87.5,False
Kakuma 3,Meat (goat),2023-04-15,600.0,600.0,False
IFO (Daadab),Potatoes (Irish),2023-04-15,91.99,77.98,True
Hagadera (Daadab),Meat (camel),2023-04-15,492.5,489.23,False
Kakuma 2,Maize,2023-04-15,70.0,70.0,False
Hagadera (Daadab),Salt,2023-04-15,50.0,50.0,False
Hagadera (Daadab),Rice,2023-04-15,109.76,102.19,False
Hagadera (Daadab),Potatoes (Irish),2023-04-15,108.81,84.51,True
IFO (Daadab),Maize,2023-04-15,70.0,68.21,False
Kakuma 3,Potatoes (Irish),2023-04-15,70.0,75.0,False
IFO (Daadab),Rice,2023-04-15,113.24,107.53,False
Kakuma 2,Rice,2023-04-15,160.0,130.0,True
Kakuma 3,Meat (beef),2023-04-15,600.0,600.0,False
IFO (Daadab),Beans (dry),2023-04-15,144.1,147.06,False
IFO (Daadab),Meat (goat),2023-04-15,600.0,600.0,False
Mogadishu (Kakuma),Sugar,2023-04-15,175.0,150.0,True
Mogadishu (Kakuma),Rice,2023-04-15,160.0,170.0,False
Kakuma 3,Sugar,2023-04-15,180.0,172.5,False
IFO (Daadab),Meat (camel),2023-04-15,589.73,532.46,False
Mogadishu (Kakuma),Maize flour,2023-04-15,100.0,100.0,False
Kakuma 3,Beans (dry),2023-04-15,190.0,135.0,True
Kakuma 2,Maize flour,2023-04-15,110.0,105.0,False
Kakuma 2,Sugar,2023-04-15,185.0,155.0,True
Hagadera (Daadab),Maize flour,2023-04-15,106.5,101.67,False
Mogadishu (Kakuma),Salt,2023-04-15,62.5,50.0,False
Kakuma 2,Salt,2023-04-15,62.5,50.0,False
Ethiopia (Kakuma),Salt,2023-04-15,50.0,58.349999999999994,False
Mogadishu (Kakuma),Beans (dry),2023-04-15,170.0,130.0,True
IFO (Daadab),Salt,2023-04-15,50.199999999999996,50.0,False
Ethiopia (Kakuma),Sugar,2023-04-15,180.0,156.67,True
Kakuma 2,Wheat flour,2023-04-15,110.0,105.0,False
IFO (Daadab),Wheat flour,2023-04-15,113.93,114.99,False
Kakuma 3,Maize flour,2023-04-15,100.0,105.0,False
Ethiopia (Kakuma),Maize flour,2023-04-15,100.0,103.33,False
Kakuma 3,Salt,2023-04-15,50.0,50.0,False
IFO (Daadab),Sugar,2023-04-15,140.04,128.94,False
Ethiopia (Kakuma),Maize,2023-04-15,90.0,70.0,True
Hagadera (Daadab),Wheat flour,2023-04-15,107.61,100.74,False
Ethiopia (Kakuma),Rice,2023-04-15,130.0,130.0,False
Kakuma 2,Potatoes (Irish),2023-04-15,90.0,80.0,False
Hagadera (Daadab),Maize,2023-04-15,54.38,50.0,False
Hagadera (Daadab),Meat (goat),2023-04-15,525.0,500.0,False
Kakuma 2,Beans (dry),2023-04-15,190.0,140.0,True
Hagadera (Daadab),Sugar,2023-04-15,141.18,136.37,False
IFO (Daadab),Maize flour,2023-04-15,115.93,110.3,False
Kakuma 3,Maize,2023-04-15,70.0,70.0,False
Hagadera (Daadab),Beans (dry),2023-04-15,160.21,150.21,False
Kakuma 3,Wheat flour,2023-04-15,110.0,112.5,False
Ethiopia (Kakuma),Beans (dry),2023-04-15,160.0,140.0,False
Kakuma 3,Rice,2023-04-15,140.0,142.5,False
IFO (Daadab),Rice,2023-05-15,117.37,113.24,False
Kalobeyei (Village 2),Rice,2023-05-15,190.0,140.0,True
Mogadishu (Kakuma),Rice,2023-05-15,180.0,160.0,False
Kakuma 4,Wheat flour,2023-05-15,110.0,105.0,False
Kalobeyei (Village 1),Beans (dry),2023-05-15,200.0,150.0,True
Kakuma 3,Meat (beef),2023-05-15,600.0,600.0,False
HongKong (Kakuma),Beans (dry),2023-05-15,200.0,150.0,True
Kakuma 2,Sugar,2023-05-15,230.0,185.0,True
Ethiopia (Kakuma),Sugar,2023-05-15,235.0,180.0,True
IFO (Daadab),Potatoes (Irish),2023-05-15,76.37,91.99,True
Kakuma 4,Sugar,2023-05-15,250.0,130.78,True
IFO (Daadab),Meat (goat),2023-05-15,631.25,600.0,False
Ethiopia (Kakuma),Maize,2023-05-15,100.0,90.0,False
Hagadera (Daadab),Wheat flour,2023-05-15,110.99,107.61,False
IFO (Daadab),Wheat flour,2023-05-15,109.53,113.93,False
Ethiopia (Kakuma),Rice,2023-05-15,130.0,130.0,False
Ethiopia (Kakuma),Wheat flour,2023-05-15,120.0,113.33,False
Kalobeyei (Village 2),Maize,2023-05-15,92.5,75.0,False
Mogadishu (Kakuma),Maize flour,2023-05-15,120.0,100.0,True
HongKong (Kakuma),Maize,2023-05-15,90.0,60.0,True
Hagadera (Daadab),Salt,2023-05-15,50.0,50.0,False
Kakuma 4,Rice,2023-05-15,130.0,143.0,False
Kakuma 3,Maize,2023-05-15,95.0,70.0,True
Kalobeyei (Village 2),Salt,2023-05-15,50.0,75.0,True
Kalobeyei (Village 3),Rice,2023-05-15,155.0,145.0,False
Kalobeyei (Village 3),Maize flour,2023-05-15,115.0,115.0,False
Mogadishu (Kakuma),Salt,2023-05-15,50.0,62.5,False
Ethiopia (Kakuma),Maize flour,2023-05-15,125.0,100.0,True
IFO (Daadab),Maize,2023-05-15,64.35,70.0,False
HongKong (Kakuma),Sugar,2023-05-15,210.0,170.0,True
Kakuma 2,Beans (dry),2023-05-15,180.0,190.0,False
HongKong (Kakuma),Salt,2023-05-15,50.0,50.0,False
Kakuma 4,Potatoes (Irish),2023-05-15,100.0,90.0,False
Kakuma 3,Potatoes (Irish),2023-05-15,110.0,70.0,True
Kakuma 2,Maize,2023-05-15,85.0,70.0,False
Kalobeyei (Village 1),Rice,2023-05-15,125.0,120.0,False
Kalobeyei (Village 3),Sugar,2023-05-15,220.0,170.0,True
Kakuma 4,Maize flour,2023-05-15,110.0,110.0,False
Kalobeyei (Village 1),Maize,2023-05-15,80.0,60.0,True
Kalobeyei (Village 1),Salt,2023-05-15,50.0,50.0,False
IFO (Daadab),Sugar,2023-05-15,139.78,140.04,False
Kakuma 4,Salt,2023-05-15,62.5,50.0,True
Kakuma 3,Wheat flour,2023-05-15,110.0,110.0,False
Hagadera (Daadab),Rice,2023-05-15,110.82,109.76,False
HongKong (Kakuma),Wheat flour,2023-05-15,110.0,105.0,False
Kalobeyei (Village 2),Wheat flour,2023-05-15,120.0,115.0,False
Kalobeyei (Village 2),Beans (dry),2023-05-15,155.0,150.0,False
Kalobeyei (Village 1),Sugar,2023-05-15,210.0,160.0,True
Kakuma 3,Salt,2023-05-15,50.0,50.0,False
Kakuma 3,Maize flour,2023-05-15,120.0,100.0,True
Kalobeyei (Village 3),Beans (dry),2023-05-15,120.0,120.0,False
Kakuma 2,Salt,2023-05-15,50.0,62.5,False
Kakuma 2,Wheat flour,2023-05-15,115.0,110.0,False
IFO (Daadab),Beans (dry),2023-05-15,146.15,144.1,False
IFO (Daadab),Maize flour,2023-05-15,109.63,115.93,False
Kalobeyei (Village 2),Sugar,2023-05-15,200.0,175.0,False
Hagadera (Daadab),Potatoes (Irish),2023-05-15,97.29,108.81,False
Hagadera (Daadab),Beans (dry),2023-05-15,168.51,160.21,False
Kakuma 2,Rice,2023-05-15,190.0,160.0,True
IFO (Daadab),Salt,2023-05-15,50.0,50.199999999999996,False
Kalobeyei (Village 2),Maize flour,2023-05-15,115.0,110.0,False
Kalobeyei (Village 3),Wheat flour,2023-05-15,100.0,125.0,True
Hagadera (Daadab),Meat (camel),2023-05-15,490.42,492.5,False
Kakuma 4,Maize,2023-05-15,80.0,65.0,True
Kakuma 2,Potatoes (Irish),2023-05-15,100.0,90.0,False
Hagadera (Daadab),Maize,2023-05-15,50.0,54.38,False
Hagadera (Daadab),Sugar,2023-05-15,156.51,141.18,True
HongKong (Kakuma),Maize flour,2023-05-15,110.0,100.0,False
IFO (Daadab),Meat (camel),2023-05-15,593.87,589.73,False
Hagadera (Daadab),Maize flour,2023-05-15,110.26,106.5,False
Kakuma 2,Maize flour,2023-05-15,115.0,110.0,False
Kalobeyei (Village 1),Potatoes (Irish),2023-05-15,120.0,100.0,False
Kalobeyei (Village 1),Wheat flour,2023-05-15,105.0,110.0,False
Ethiopia (Kakuma),Salt,2023-05-15,50.0,50.0,False
Kakuma 3,Meat (goat),2023-05-15,700.0,600.0,True
Kakuma 3,Rice,2023-05-15,137.5,140.0,False
HongKong (Kakuma),Rice,2023-05-15,125.0,170.0,True
Kalobeyei (Village 3),Salt,2023-05-15,62.5,62.5,False
Ethiopia (Kakuma),Beans (dry),2023-05-15,117.5,160.0,True
Mogadishu (Kakuma),Sugar,2023-05-15,220.0,175.0,True
Kakuma 3,Sugar,2023-05-15,230.0,180.0,True
Kalobeyei (Village 1),Maize flour,2023-05-15,115.0,110.0,False
Hagadera (Daadab),Meat (goat),2023-05-15,500.0,525.0,False
Kakuma 3,Beans (dry),2023-05-15,161.67,190.0,False
Kalobeyei (Village 2),Salt,2023-06-15,50.0,50.0,False
Kakuma 3,Sugar,2023-06-15,200.0,230.0,True
Kakuma 4,Wheat flour,2023-06-15,100.0,110.0,False
Mogadishu (Kakuma),Rice,2023-06-15,160.0,180.0,False
Hagadera (Daadab),Maize,2023-06-15,63.44,50.0,False
HongKong (Kakuma),Beans (dry),2023-06-15,210.0,200.0,False
Hagadera (Daadab),Sugar,2023-06-15,154.49,156.51,False
Kakuma 4,Maize,2023-06-15,90.0,80.0,False
Ethiopia (Kakuma),Salt,2023-06-15,50.0,50.0,False
Ethiopia (Kakuma),Wheat flour,2023-06-15,110.0,120.0,False
IFO (Daadab),Salt,2023-06-15,50.0,50.0,False
Kakuma 2,Potatoes (Irish),2023-06-15,65.0,100.0,True
Kakuma 3,Wheat flour,2023-06-15,106.67,110.0,False
IFO (Daadab),Meat (goat),2023-06-15,550.26,631.25,True
Kakuma 4,Sugar,2023-06-15,225.0,250.0,False
Kakuma 4,Salt,2023-06-15,62.5,62.5,False
IFO (Daadab),Potatoes (Irish),2023-06-15,81.05,76.37,False
Kalobeyei (Village 2),Rice,2023-06-15,100.0,190.0,True
Kalobeyei (Village 1),Maize flour,2023-06-15,120.0,115.0,False
Kalobeyei (Village 1),Maize,2023-06-15,84.0,80.0,False
Hagadera (Daadab),Potatoes (Irish),2023-06-15,85.11,97.29,False
HongKong (Kakuma),Rice,2023-06-15,125.0,125.0,False
Kalobeyei (Village 3),Salt,2023-06-15,50.0,62.5,False
Mogadishu (Kakuma),Salt,2023-06-15,62.5,50.0,False
Kakuma 3,Maize flour,2023-06-15,120.0,120.0,False
Kakuma 2,Salt,2023-06-15,50.0,50.0,False
Kalobeyei (Village 2),Wheat flour,2023-06-15,100.0,120.0,False
Kakuma 3,Salt,2023-06-15,50.0,50.0,False
Kakuma 4,Potatoes (Irish),2023-06-15,80.0,100.0,False
Kakuma 2,Rice,2023-06-15,160.0,190.0,True
Kakuma 3,Potatoes (Irish),2023-06-15,60.0,110.0,True
Kakuma 2,Maize,2023-06-15,40.0,85.0,True
Kalobeyei (Village 3),Beans (dry),2023-06-15,200.0,120.0,True
Kalobeyei (Village 2),Maize flour,2023-06-15,110.0,115.0,False
HongKong (Kakuma),Maize flour,2023-06-15,120.0,110.0,False
Kakuma 2,Maize flour,2023-06-15,120.0,115.0,False
Hagadera (Daadab),Maize flour,2023-06-15,110.54,110.26,False
Kalobeyei (Village 3),Wheat flour,2023-06-15,110.0,100.0,False
Kakuma 4,Maize flour,2023-06-15,120.0,110.0,False
Hagadera (Daadab),Rice,2023-06-15,107.59,110.82,False
Hagadera (Daadab),Beans (dry),2023-06-15,177.89,168.51,False
Kakuma 2,Beans (dry),2023-06-15,180.0,180.0,False
Kalobeyei (Village 2),Sugar,2023-06-15,200.0,200.0,False
Kakuma 2,Wheat flour,2023-06-15,55.5,115.0,True
Kalobeyei (Village 1),Wheat flour,2023-06-15,114.55,105.0,False
HongKong (Kakuma),Sugar,2023-06-15,230.0,210.0,False
HongKong (Kakuma),Salt,2023-06-15,62.5,50.0,False
Mogadishu (Kakuma),Maize flour,2023-06-15,120.0,120.0,False
Kakuma 3,Maize,2023-06-15,90.0,95.0,False
IFO (Daadab),Sugar,2023-06-15,142.34,139.78,False
Kalobeyei (Village 3),Rice,2023-06-15,136.0,155.0,False
IFO (Daadab),Maize,2023-06-15,67.18,64.35,False
Kalobeyei (Village 2),Beans (dry),2023-06-15,190.0,155.0,True
IFO (Daadab),Wheat flour,2023-06-15,113.37,109.53,False
Kalobeyei (Village 1),Salt,2023-06-15,64.6,50.0,False
IFO (Daadab),Beans (dry),2023-06-15,173.06,146.15,True
Ethiopia (Kakuma),Beans (dry),2023-06-15,150.0,117.5,False
Kalobeyei (Village 2),Maize,2023-06-15,75.0,92.5,False
Kalobeyei (Village 1),Rice,2023-06-15,124.17,125.0,False
Kalobeyei (Village 1),Potatoes (Irish),2023-06-15,100.0,120.0,False
Kakuma 3,Rice,2023-06-15,156.67,137.5,False
Kalobeyei (Village 1),Sugar,2023-06-15,223.11,210.0,False
Ethiopia (Kakuma),Maize,2023-06-15,70.0,100.0,True
HongKong (Kakuma),Wheat flour,2023-06-15,115.0,110.0,False
Mogadishu (Kakuma),Beans (dry),2023-06-15,150.0,170.0,False
Kakuma 3,Beans (dry),2023-06-15,190.0,161.67,False
Hagadera (Daadab),Salt,2023-06-15,50.0,50.0,False
Kalobeyei (Village 3),Maize flour,2023-06-15,123.33,115.0,False
Ethiopia (Kakuma),Rice,2023-06-15,100.0,130.0,True
Hagadera (Daadab),Wheat flour,2023-06-15,107.27,110.99,False
Mogadishu (Kakuma),Sugar,2023-06-15,210.0,220.0,False
Kakuma 4,Beans (dry),2023-06-15,210.0,120.0,True
Kalobeyei (Village 1),Beans (dry),2023-06-15,195.0,200.0,False
Ethiopia (Kakuma),Sugar,2023-06-15,150.0,235.0,True
Kakuma 4,Rice,2023-06-15,120.0,130.0,False
Kalobeyei (Village 3),Sugar,2023-06-15,223.33,220.0,False
IFO (Daadab),Meat (camel),2023-06-15,534.89,593.87,False
IFO (Daadab),Maize flour,2023-06-15,112.83,109.63,False
IFO (Daadab),Rice,2023-06-15,116.75,117.37,False
HongKong (Kakuma),Maize,2023-06-15,90.0,90.0,False
Kakuma 2,Sugar,2023-06-15,200.0,230.0,False
Hagadera (Daadab),Meat (goat),2023-06-15,500.0,500.0,False
Ethiopia (Kakuma),Maize flour,2023-06-15,110.0,125.0,False
Hagadera (Daadab),Meat (camel),2023-06-15,493.33,490.42,False
IFO (Daadab),Beans (dry),2023-07-15,176.57,173.06,False
HongKong (Kakuma),Maize,2023-07-15,76.87,90.0,False
IFO (Daadab),Maize flour,2023-07-15,110.27,112.83,False
Kakuma 3,Salt,2023-07-15,50.0,50.0,False
HongKong (Kakuma),Rice,2023-07-15,146.25,125.0,False
Ethiopia (Kakuma),Maize flour,2023-07-15,118.75,110.0,False
Kalobeyei (Village 1),Beans (dry),2023-07-15,190.0,195.0,False
Kakuma 2,Wheat flour,2023-07-15,115.0,55.5,True
Kalobeyei (Village 1),Maize flour,2023-07-15,120.0,120.0,False
Hagadera (Daadab),Maize flour,2023-07-15,113.4,110.54,False
Kalobeyei (Village 1),Potatoes (Irish),2023-07-15,40.0,100.0,True
HongKong (Kakuma),Maize flour,2023-07-15,116.25,120.0,False
Kalobeyei (Village 3),Wheat flour,2023-07-15,108.75,110.0,False
Kalobeyei (Village 2),Maize flour,2023-07-15,115.0,110.0,False
Kalobeyei (Village 2),Wheat flour,2023-07-15,109.38,100.0,False
Kakuma 3,Maize flour,2023-07-15,120.0,120.0,False
Kakuma 3,Beans (dry),2023-07-15,199.38,190.0,False
IFO (Daadab),Wheat flour,2023-07-15,109.18,113.37,False
IFO (Daadab),Salt,2023-07-15,50.0,50.0,False
Ethiopia (Kakuma),Sugar,2023-07-15,235.62,150.0,True
Kalobeyei (Village 1),Maize,2023-07-15,80.94,84.0,False
Kakuma 4,Sugar,2023-07-15,249.38,225.0,False
Kalobeyei (Village 1),Rice,2023-07-15,120.62,124.17,False
Hagadera (Daadab),Meat (camel),2023-07-15,480.0,493.33,False
IFO (Daadab),Rice,2023-07-15,109.9,116.75,False
Hagadera (Daadab),Maize,2023-07-15,72.75,63.44,False
Mogadishu (Kakuma),Sugar,2023-07-15,210.0,210.0,False
Kalobeyei (Village 2),Maize,2023-07-15,93.13,75.0,False
Kalobeyei (Village 2),Beans (dry),2023-07-15,198.13,190.0,False
Kakuma 4,Wheat flour,2023-07-15,111.25,100.0,False
IFO (Daadab),Potatoes (Irish),2023-07-15,66.33,81.05,False
Kakuma 3,Meat (beef),2023-07-15,600.0,600.0,False
Mogadishu (Kakuma),Maize flour,2023-07-15,115.0,120.0,False
Mogadishu (Kakuma),Rice,2023-07-15,165.0,160.0,False
Ethiopia (Kakuma),Salt,2023-07-15,50.0,50.0,False
Kakuma 2,Sugar,2023-07-15,230.62,200.0,False
Kalobeyei (Village 2),Rice,2023-07-15,164.38,100.0,True
Kakuma 2,Potatoes (Irish),2023-07-15,45.0,65.0,False
Kakuma 3,Maize,2023-07-15,97.5,90.0,False
Kakuma 3,Wheat flour,2023-07-15,103.23,106.67,False
HongKong (Kakuma),Beans (dry),2023-07-15,210.0,210.0,False
HongKong (Kakuma),Salt,2023-07-15,50.0,62.5,False
Kakuma 2,Rice,2023-07-15,181.25,160.0,False
Kakuma 3,Sugar,2023-07-15,239.38,200.0,True
Mogadishu (Kakuma),Salt,2023-07-15,50.0,62.5,False
Hagadera (Daadab),Salt,2023-07-15,50.0,50.0,False
Kalobeyei (Village 2),Sugar,2023-07-15,221.87,200.0,False
IFO (Daadab),Sugar,2023-07-15,144.99,142.34,False
Hagadera (Daadab),Rice,2023-07-15,103.11,107.59,False
Kakuma 4,Potatoes (Irish),2023-07-15,75.0,80.0,False
Kalobeyei (Village 3),Beans (dry),2023-07-15,165.42,200.0,False
Hagadera (Daadab),Sugar,2023-07-15,150.65,154.49,False
Kalobeyei (Village 2),Salt,2023-07-15,51.55,50.0,False
Kalobeyei (Village 1),Salt,2023-07-15,246.9,64.6,True
Hagadera (Daadab),Beans (dry),2023-07-15,171.62,177.89,False
Ethiopia (Kakuma),Wheat flour,2023-07-15,109.38,110.0,False
Kakuma 3,Meat (goat),2023-07-15,600.0,700.0,False
Kalobeyei (Village 1),Sugar,2023-07-15,234.38,223.11,False
Kakuma 3,Rice,2023-07-15,155.0,156.67,False
Kakuma 2,Salt,2023-07-15,53.099999999999994,50.0,False
Kakuma 4,Maize,2023-07-15,84.38,90.0,False
IFO (Daadab),Meat (goat),2023-07-15,607.53,550.26,False
Hagadera (Daadab),Potatoes (Irish),2023-07-15,63.34,85.11,False
IFO (Daadab),Maize,2023-07-15,67.28,67.18,False
Kakuma 4,Salt,2023-07-15,51.55,62.5,False
Kakuma 3,Potatoes (Irish),2023-07-15,44.38,60.0,False
Kakuma 4,Beans (dry),2023-07-15,200.62,210.0,False
Kalobeyei (Village 3),Maize flour,2023-07-15,120.0,123.33,False
Ethiopia (Kakuma),Rice,2023-07-15,141.88,100.0,True
Kalobeyei (Village 1),Wheat flour,2023-07-15,113.13,114.55,False
Ethiopia (Kakuma),Maize,2023-07-15,91.88,70.0,False
IFO (Daadab),Meat (camel),2023-07-15,589.6,534.89,False
Hagadera (Daadab),Wheat flour,2023-07-15,105.39,107.27,False
Mogadishu (Kakuma),Beans (dry),2023-07-15,190.0,150.0,True
Kakuma 4,Rice,2023-07-15,128.12,120.0,False
Kalobeyei (Village 3),Salt,2023-07-15,50.0,50.0,False
Kakuma 2,Beans (dry),2023-07-15,200.0,180.0,False
Kakuma 4,Maize flour,2023-07-15,119.38,120.0,False
HongKong (Kakuma),Wheat flour,2023-07-15,105.62,115.0,False
HongKong (Kakuma),Sugar,2023-07-15,226.25,230.0,False
Kakuma 2,Maize,2023-07-15,78.75,40.0,True
Ethiopia (Kakuma),Beans (dry),2023-07-15,201.87,150.0,True
Kalobeyei (Village 3),Sugar,2023-07-15,212.5,223.33,False
Hagadera (Daadab),Meat (goat),2023-07-15,550.0,500.0,False
Kalobeyei (Village 3),Rice,2023-07-15,124.17,136.0,False
Kakuma 2,Maize flour,2023-07-15,120.0,120.0,False
IFO (Daadab),Maize flour,2023-08-15,107.22,110.27,False
Kalobeyei (Village 3),Wheat flour,2023-08-15,100.0,108.75,False
Kalobeyei (Village 3),Beans (dry),2023-08-15,180.0,165.42,False
Kakuma 4,Maize,2023-08-15,80.0,84.38,False
Kalobeyei (Village 1),Sugar,2023-08-15,230.0,234.38,False
Kakuma 4,Salt,2023-08-15,62.5,51.55,False
Hagadera (Daadab),Beans (dry),2023-08-15,161.2,171.62,False
IFO (Daadab),Salt,2023-08-15,50.0,50.0,False
Ethiopia (Kakuma),Maize flour,2023-08-15,110.0,118.75,False
HongKong (Kakuma),Maize flour,2023-08-15,125.0,116.25,False
Kalobeyei (Village 2),Maize flour,2023-08-15,115.0,115.0,False
Kakuma 3,Maize flour,2023-08-15,120.0,120.0,False
Kalobeyei (Village 1),Maize,2023-08-15,70.0,80.94,False
Kalobeyei (Village 1),Maize flour,2023-08-15,120.0,120.0,False
Kakuma 4,Maize flour,2023-08-15,115.0,119.38,False
Kalobeyei (Village 3),Maize flour,2023-08-15,120.0,120.0,False
Kalobeyei (Village 3),Rice,2023-08-15,130.0,124.17,False
Kakuma 2,Salt,2023-08-15,75.0,53.099999999999994,True
IFO (Daadab),Meat (goat),2023-08-15,611.29,607.53,False
Kakuma 3,Potatoes (Irish),2023-08-15,40.0,44.38,False
IFO (Daadab),Wheat flour,2023-08-15,103.22,109.18,False
Kakuma 3,Meat (goat),2023-08-15,600.0,600.0,False
Hagadera (Daadab),Sugar,2023-08-15,150.2,150.65,False
Kalobeyei (Village 1),Salt,2023-08-15,50.0,246.9,True
Ethiopia (Kakuma),Wheat flour,2023-08-15,105.0,109.38,False
Kakuma 4,Rice,2023-08-15,185.0,128.12,True
Kakuma 2,Beans (dry),2023-08-15,200.0,200.0,False
Kalobeyei (Village 3),Sugar,2023-08-15,230.0,212.5,False
HongKong (Kakuma),Sugar,2023-08-15,235.0,226.25,False
Kakuma 2,Wheat flour,2023-08-15,115.0,115.0,False
IFO (Daadab),Maize,2023-08-15,92.89,67.28,True
Hagadera (Daadab),Salt,2023-08-15,50.0,50.0,False
HongKong (Kakuma),Rice,2023-08-15,120.0,146.25,False
Hagadera (Daadab),Wheat flour,2023-08-15,106.01,105.39,False
Kalobeyei (Village 2),Salt,2023-08-15,62.5,51.55,False
Kakuma 4,Potatoes (Irish),2023-08-15,40.0,75.0,True
IFO (Daadab),Sugar,2023-08-15,139.58,144.99,False
Kakuma 2,Maize,2023-08-15,70.0,78.75,False
Ethiopia (Kakuma),Rice,2023-08-15,120.0,141.88,False
Kalobeyei (Village 1),Beans (dry),2023-08-15,190.0,190.0,False
Kakuma 4,Beans (dry),2023-08-15,205.0,200.62,False
HongKong (Kakuma),Wheat flour,2023-08-15,110.0,105.62,False
Hagadera (Daadab),Meat (goat),2023-08-15,600.0,550.0,False
Kakuma 2,Maize flour,2023-08-15,120.0,120.0,False
Kalobeyei (Village 2),Sugar,2023-08-15,235.0,221.87,False
Kakuma 3,Sugar,2023-08-15,235.0,239.38,False
Hagadera (Daadab),Maize,2023-08-15,74.58,72.75,False
IFO (Daadab),Beans (dry),2023-08-15,179.04,176.57,False
Ethiopia (Kakuma),Beans (dry),2023-08-15,215.0,201.87,False
Kakuma 2,Rice,2023-08-15,190.0,181.25,False
Kakuma 3,Rice,2023-08-15,190.0,155.0,True
Ethiopia (Kakuma),Salt,2023-08-15,50.0,50.0,False
Kakuma 3,Wheat flour,2023-08-15,102.5,103.23,False
Kakuma 3,Salt,2023-08-15,50.0,50.0,False
Kalobeyei (Village 3),Salt,2023-08-15,50.0,50.0,False
Hagadera (Daadab),Meat (camel),2023-08-15,480.0,480.0,False
HongKong (Kakuma),Maize,2023-08-15,90.0,76.87,False
Hagadera (Daadab),Potatoes (Irish),2023-08-15,57.82,63.34,False
Kakuma 3,Beans (dry),2023-08-15,195.0,199.38,False
Hagadera (Daadab),Maize flour,2023-08-15,119.34,113.4,False
Kalobeyei (Village 2),Wheat flour,2023-08-15,105.0,109.38,False
Ethiopia (Kakuma),Sugar,2023-08-15,240.0,235.62,False
IFO (Daadab),Rice,2023-08-15,106.0,109.9,False
Kalobeyei (Village 1),Rice,2023-08-15,125.0,120.62,False
Kalobeyei (Village 2),Maize,2023-08-15,80.0,93.13,False
Kakuma 4,Wheat flour,2023-08-15,120.0,111.25,False
Kalobeyei (Village 1),Wheat flour,2023-08-15,100.0,113.13,False
HongKong (Kakuma),Beans (dry),2023-08-15,210.0,210.0,False
Kakuma 2,Sugar,2023-08-15,235.0,230.62,False
Kalobeyei (Village 2),Rice,2023-08-15,125.0,164.38,False
HongKong (Kakuma),Salt,2023-08-15,50.0,50.0,False
IFO (Daadab),Meat (camel),2023-08-15,602.02,589.6,False
Kakuma 3,Maize,2023-08-15,80.0,97.5,False
Kakuma 4,Sugar,2023-08-15,245.0,249.38,False
IFO (Daadab),Potatoes (Irish),2023-08-15,59.93,66.33,False
Ethiopia (Kakuma),Maize,2023-08-15,70.0,91.88,False
Hagadera (Daadab),Rice,2023-08-15,115.47,103.11,True
Kalobeyei (Village 2),Beans (dry),2023-08-15,185.0,198.13,False
